City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
346,khanpur,28.6453,70.6567,101.95,11,0,9.98,PK,05/06/2024
347,dudinka,69.4058,86.1778,22.68,82,100,8.01,RU,05/06/2024
348,puerto madero,14.7208,-92.4215,86.2,70,20,5.75,MX,05/06/2024
349,uzgen,40.7699,73.3007,59.29,59,12,3.49,KG,05/06/2024
350,monte patria,-30.6919,-70.9467,59.31,43,0,2.93,CL,05/06/2024
351,machali,-34.1833,-70.6667,54.41,56,45,2.15,CL,05/06/2024
352,bangkok,13.75,100.5167,93.9,50,33,14.0,TH,05/06/2024
353,narayanganj,23.6233,90.5011,73.42,91,100,16.46,BD,05/06/2024
354,sungai penuh,-2.0833,101.3833,68.97,98,100,1.48,ID,05/06/2024
355,pisco,-13.7,-76.2167,68.05,88,40,2.3,PE,05/06/2024
356,robertsport,6.7533,-11.3686,83.79,76,96,8.95,LR,05/06/2024
357,sisimiut,66.9395,-53.6735,21.85,69,99,3.38,GL,05/06/2024
358,vorgashor,67.5833,63.95,14.81,88,14,1.25,RU,05/06/2024
359,alo,7.4178,6.7371,96.17,43,100,5.1,NG,05/06/2024
360,lobujya,27.95,86.8167,14.43,93,82,7.56,NP,05/06/2024
361,birjand,32.8663,59.2211,80.62,24,33,13.96,IR,05/06/2024
362,fairbanks,64.8378,-147.7164,41.0,63,75,3.44,US,05/06/2024
363,issia,6.4922,-6.5856,89.83,51,100,4.07,CI,05/06/2024
364,mili,6.0815,171.735,82.47,82,88,22.55,MH,05/06/2024
365,iskateley,67.6803,53.1512,25.02,84,92,13.0,RU,05/06/2024
366,piti village,13.4626,144.6933,81.48,82,0,5.75,GU,05/06/2024
367,sipalay,9.75,122.5,81.25,74,15,2.86,PH,05/06/2024
368,kirensk,57.7853,108.1119,68.97,37,96,15.99,RU,05/06/2024
369,san antonio de pale,-1.4014,5.6325,82.89,79,96,15.1,GQ,05/06/2024
370,harper,4.375,-7.7169,86.63,66,100,11.5,LR,05/06/2024
371,yeppoon,-23.1333,150.7333,68.25,80,1,17.47,AU,05/06/2024
372,sault ste. marie,46.5168,-84.3333,55.96,58,0,3.44,CA,05/06/2024
373,santa maria del oro,25.9333,-105.3667,63.77,29,100,3.65,MX,05/06/2024
374,mount pleasant,32.7941,-79.8626,81.05,76,20,10.36,US,05/06/2024
375,nizhneangarsk,55.7833,109.55,42.01,61,96,1.01,RU,05/06/2024
376,tsetserleg,47.475,101.4542,59.49,23,1,7.31,MN,05/06/2024
377,hasaki,35.7333,140.8333,68.4,78,100,26.96,JP,05/06/2024
378,rabaul,-4.1967,152.1721,81.59,80,100,2.37,PG,05/06/2024
379,pishva,35.308,51.7267,72.86,33,100,5.28,IR,05/06/2024
380,sao gotardo,-19.3111,-46.0489,77.63,61,0,10.71,BR,05/06/2024
381,griffith,41.5284,-87.4237,61.52,84,0,6.91,US,05/06/2024
382,oltinko'l,40.8011,72.1634,80.67,33,0,3.85,UZ,05/06/2024
383,hithadhoo,-0.6,73.0833,84.97,75,100,8.46,MV,05/06/2024
384,porto de moz,-1.7483,-52.2383,83.77,79,100,4.52,BR,05/06/2024
385,huarmey,-10.0681,-78.1522,69.28,82,40,10.51,PE,05/06/2024
386,pathein,16.7833,94.7333,83.62,74,0,11.07,MM,05/06/2024
387,hami,42.8,93.45,82.51,7,1,12.41,CN,05/06/2024
388,ulladulla,-35.35,150.4667,58.73,79,32,7.2,AU,05/06/2024
389,yichang,30.7144,111.2847,74.61,82,100,3.29,CN,05/06/2024
390,codrington,-38.2667,141.9667,49.01,94,99,5.88,AU,05/06/2024
391,ust-tsilma,65.441,52.1498,30.61,75,100,4.0,RU,05/06/2024
392,kasongo-lunda,-6.4667,16.8167,94.96,30,2,1.88,CD,05/06/2024
393,nagqu,31.5,92.0,37.36,58,100,12.93,CN,05/06/2024
394,whitehaven,54.549,-3.5841,59.86,86,96,4.0,GB,05/06/2024
395,afaahiti,-17.75,-149.2833,76.87,85,77,24.09,PF,05/06/2024
396,pierre,44.3683,-100.351,54.86,93,100,24.16,US,05/06/2024
397,coahuayana de hidalgo,18.7,-103.6583,75.63,52,100,0.27,MX,05/06/2024
398,hongch'on,37.6918,127.8857,53.42,97,100,3.2,KR,05/06/2024
399,iquique,-20.2208,-70.1431,68.97,71,28,5.06,CL,05/06/2024
400,carutapera,-1.195,-46.02,85.57,72,100,7.31,BR,05/06/2024
401,urengoy,65.9667,78.3667,23.07,92,100,17.72,RU,05/06/2024
402,puerto baquerizo moreno,-0.9,-89.6,77.99,89,40,16.11,EC,05/06/2024
403,porto murtinho,-21.6989,-57.8825,92.77,30,40,14.29,BR,05/06/2024
404,pandan,14.0453,124.1694,80.65,83,100,6.67,PH,05/06/2024
405,gyeongju,35.8428,129.2117,60.3,82,100,3.11,KR,05/06/2024
406,vilyuysk,63.7553,121.6247,37.0,85,100,10.0,RU,05/06/2024
407,am timan,11.0297,20.2827,107.55,6,0,8.86,TD,05/06/2024
408,heihe,50.2441,127.4902,57.45,35,100,5.03,CN,05/06/2024
409,sinabang,2.4803,96.3801,82.58,80,26,5.53,ID,05/06/2024
410,poso,-1.3959,120.7524,79.18,81,100,3.42,ID,05/06/2024
411,kuala belait,4.5833,114.1833,82.56,80,100,4.27,BN,05/06/2024
412,dhoro naro,25.5,69.5667,104.92,12,60,6.53,PK,05/06/2024
413,broome,42.2506,-75.833,59.77,91,100,4.61,US,05/06/2024
414,vila franca do campo,37.7167,-25.4333,66.61,99,100,17.9,PT,05/06/2024
415,kuta,-8.7233,115.1723,80.55,94,20,5.99,ID,05/06/2024
416,sinop,41.7711,34.8709,50.07,63,3,7.25,TR,05/06/2024
417,palmer,42.1584,-72.3287,61.5,78,100,1.99,US,05/06/2024
418,misterbianco,37.5341,14.9538,78.75,42,0,16.11,IT,05/06/2024
419,kovalam,8.3667,76.9967,89.69,66,40,11.5,IN,05/06/2024
420,rasht,37.2808,49.5832,60.62,100,100,6.91,IR,05/06/2024
421,vershino-darasunskiy,52.35,115.5167,45.36,58,39,2.62,RU,05/06/2024
422,norrtalje,59.758,18.705,52.36,54,25,11.14,SE,05/06/2024
423,portland,45.5234,-122.6762,49.08,94,100,12.66,US,05/06/2024
424,iguape,-24.7081,-47.5553,81.5,60,0,1.19,BR,05/06/2024
425,ranot,7.7777,100.3213,84.67,77,20,8.03,TH,05/06/2024
426,brookings,44.3114,-96.7984,58.44,87,100,21.85,US,05/06/2024
427,alofi,-19.0595,-169.9187,76.89,100,40,4.61,NU,05/06/2024
428,praia,14.9215,-23.5087,91.94,25,0,11.5,CV,05/06/2024
429,la mira,18.035,-102.3266,76.91,57,75,0.29,MX,05/06/2024
430,guerrero negro,27.9769,-114.0611,59.09,62,100,17.94,MX,05/06/2024
431,arkhangel'sk,64.5401,40.5433,34.12,51,75,13.42,RU,05/06/2024
432,louisville,38.2542,-85.7594,67.15,92,100,5.75,US,05/06/2024
433,fort st. john,56.2499,-120.8529,44.49,70,100,9.22,CA,05/06/2024
434,nantucket,41.2835,-70.0995,56.01,99,100,8.05,US,05/06/2024
435,ebolowa,2.9,11.15,82.02,74,88,3.56,CM,05/06/2024
436,rio grande,-32.035,-52.0986,84.31,92,99,8.34,BR,05/06/2024
437,eydhafushi,5.1033,73.0708,85.57,78,100,9.31,MV,05/06/2024
438,keningau,5.3378,116.1602,73.74,97,77,1.36,MY,05/06/2024
439,gunnedah,-30.9833,150.25,59.04,76,100,11.5,AU,05/06/2024
440,rongelap,11.1635,166.8941,81.46,76,45,18.28,MH,05/06/2024
441,port macquarie,-31.4333,152.9167,60.89,77,38,15.23,AU,05/06/2024
442,bayside,40.8424,-124.0637,48.88,86,100,5.75,US,05/06/2024
443,kone,-21.0595,164.8658,67.05,87,70,3.42,NC,05/06/2024
444,onega,63.9061,38.1404,33.28,57,90,11.18,RU,05/06/2024
445,paso de los toros,-32.8167,-56.5167,71.65,92,100,7.58,UY,05/06/2024
446,lucheng,31.2336,117.2806,68.56,87,100,6.49,CN,05/06/2024
447,ardakan,32.31,54.0175,78.57,28,100,24.0,IR,05/06/2024
448,bandon,51.7469,-8.7425,62.19,70,88,9.13,IE,05/06/2024
449,vadso,70.0744,29.7487,32.16,86,75,3.44,NO,05/06/2024
450,savanna-la-mar,18.219,-78.1332,84.15,64,8,1.36,JM,05/06/2024
451,padang,-0.9492,100.3543,80.65,87,99,3.27,ID,05/06/2024
452,scarborough,54.2797,-0.4044,62.17,81,100,5.01,GB,05/06/2024
453,ujae,8.9322,165.7642,82.0,78,93,20.74,MH,05/06/2024
454,sakrand,26.1384,68.2736,103.71,14,7,8.28,PK,05/06/2024
455,paramonga,-10.6667,-77.8333,67.62,86,74,9.35,PE,05/06/2024
456,dickson,36.077,-87.3878,70.95,90,100,3.0,US,05/06/2024
457,pervomayskiy,53.2485,40.2871,51.69,72,100,8.05,RU,05/06/2024
458,pahrump,36.2083,-115.9839,55.31,39,0,4.0,US,05/06/2024
459,balaipungut,1.05,101.2833,78.96,94,100,2.95,ID,05/06/2024
460,vorkuta,67.5,64.0,15.12,88,21,4.0,RU,05/06/2024
461,camayenne,9.535,-13.6878,89.69,66,20,9.22,GN,05/06/2024
462,djambala,-2.5447,14.7533,88.59,44,84,7.4,CG,05/06/2024
463,pizarro,4.9533,-77.366,80.51,83,100,2.75,CO,05/06/2024
464,karwar,14.8,74.1333,84.4,77,29,12.15,IN,05/06/2024
465,banjarmasin,-3.3244,114.591,80.74,93,100,2.68,ID,05/06/2024
466,east ballina,-28.8667,153.5833,62.8,84,48,12.03,AU,05/06/2024
467,caetite,-14.0694,-42.475,78.24,51,92,14.47,BR,05/06/2024
468,chibougamau,49.9168,-74.3659,46.02,81,100,10.36,CA,05/06/2024
469,paso de carrasco,-34.8603,-56.0522,66.65,100,100,0.0,UY,05/06/2024
470,jijiga,9.35,42.8,73.44,61,97,5.61,ET,05/06/2024
471,khandyga,62.6667,135.6,28.98,99,71,3.15,RU,05/06/2024
472,haiku-pauwela,20.9219,-156.3051,71.04,87,20,16.11,US,05/06/2024
473,maitum,6.0392,124.4986,81.01,82,60,0.81,PH,05/06/2024
474,mount pearl,47.5166,-52.7813,55.74,26,75,12.66,CA,05/06/2024
475,weno,7.4515,151.8468,80.55,89,75,4.61,FM,05/06/2024
476,canutama,-6.5339,-64.3831,87.49,66,99,1.12,BR,05/06/2024
477,igarka,67.4667,86.5833,33.03,99,100,10.0,RU,05/06/2024
478,tralee,52.2704,-9.7026,59.25,82,75,4.61,IE,05/06/2024
479,ouani,-12.1322,44.4258,82.6,74,32,13.11,KM,05/06/2024
480,christchurch,-43.5333,172.6333,42.91,86,75,3.44,NZ,05/06/2024
481,guayaramerin,-10.8368,-65.3614,89.65,66,0,3.44,BO,05/06/2024
482,lautoka,-17.6167,177.4667,78.66,83,75,4.61,FJ,05/06/2024
483,ishigaki,24.3448,124.1572,78.93,94,95,6.91,JP,05/06/2024
484,kolosovka,56.4678,73.611,44.78,53,17,4.45,RU,05/06/2024
485,batie,9.8833,-2.9167,101.82,31,96,9.48,BF,05/06/2024
486,st. john's,47.5649,-52.7093,56.59,26,75,12.66,CA,05/06/2024
487,zhytkavichy,52.2168,27.8561,69.3,59,100,10.96,BY,05/06/2024
488,kargopol',61.5071,38.9456,39.13,50,100,9.55,RU,05/06/2024
489,kerikeri,-35.2268,173.9474,47.91,93,35,4.47,NZ,05/06/2024
490,mandera,3.9366,41.867,86.2,62,100,12.41,KE,05/06/2024
491,flin flon,54.7682,-101.865,53.44,50,75,6.91,CA,05/06/2024
492,muynoq,43.7683,59.0214,80.64,30,43,5.55,UZ,05/06/2024
493,quellon,-43.1167,-73.6167,40.8,95,100,5.01,CL,05/06/2024
494,morondava,-20.2833,44.2833,81.46,64,0,9.78,MG,05/06/2024
495,mbandaka,0.0487,18.2603,91.33,46,70,1.57,CD,05/06/2024
496,luza,60.6308,47.2512,39.16,47,100,10.33,RU,05/06/2024
497,wainwright,52.839,-110.8572,45.01,93,100,10.02,CA,05/06/2024
498,taksimo,56.3444,114.8794,56.34,40,98,3.04,RU,05/06/2024
499,hpa-an,16.8906,97.6333,84.47,61,0,3.18,MM,05/06/2024
500,jipijapa,-1.3333,-80.5833,73.17,91,100,3.51,EC,05/06/2024
501,ciudad del este,-25.5167,-54.6167,84.94,51,0,10.36,PY,05/06/2024
502,caraguatatuba,-23.6338,-45.4899,86.61,34,0,0.51,BR,05/06/2024
503,cheremushki,52.8356,91.3944,49.89,88,100,3.6,RU,05/06/2024
504,odacho-oda,35.1833,132.5,61.57,92,100,12.19,JP,05/06/2024
505,port-vila,-17.7338,168.3219,69.4,94,40,3.44,VU,05/06/2024
506,mildura,-34.2,142.15,57.29,64,0,8.7,AU,05/06/2024
507,antsiranana,-12.2787,49.2917,80.1,74,17,17.36,MG,05/06/2024
508,krivosheino,57.3431,83.9261,39.54,68,100,8.19,RU,05/06/2024
509,labrador city,52.9463,-66.9114,42.19,64,100,7.0,CA,05/06/2024
510,port arthur,38.8,121.2667,61.02,75,100,7.14,CN,05/06/2024
511,el granada,37.5027,-122.4694,51.85,88,20,10.36,US,05/06/2024
512,okap,19.7578,-72.2042,78.71,84,31,7.16,HT,05/06/2024
513,auki,-8.7676,160.7034,78.67,90,91,2.93,SB,05/06/2024
514,cururupu,-1.8283,-44.8683,88.43,60,99,4.81,BR,05/06/2024
515,chiang klang,19.2938,100.8617,84.29,37,0,1.41,TH,05/06/2024
516,nuuk,64.1835,-51.7216,25.41,63,20,15.01,GL,05/06/2024
517,sibay,52.7181,58.6658,52.21,37,98,20.0,RU,05/06/2024
518,devils lake,48.1128,-98.8651,53.71,72,100,18.41,US,05/06/2024
519,ulsteinvik,62.3432,5.8487,59.9,80,29,8.01,NO,05/06/2024
520,nema,57.5067,50.5011,39.56,78,100,11.81,RU,05/06/2024
521,gizo,-8.103,156.8419,82.69,82,100,4.21,SB,05/06/2024
522,suva,-18.1416,178.4415,78.28,94,75,5.75,FJ,05/06/2024
523,dongola,19.1667,30.4833,102.11,9,0,14.7,SD,05/06/2024
524,conduaga,8.862,117.4893,80.74,82,100,3.58,PH,05/06/2024
525,kruisfontein,-34.0033,24.7314,71.89,49,0,9.06,ZA,05/06/2024
526,nili,33.7218,66.1302,64.67,27,0,3.89,AF,05/06/2024
527,bikenibeu village,1.3673,173.1241,83.73,75,97,14.47,KI,05/06/2024
528,kilimatinde,-5.85,34.95,78.6,59,81,5.08,TZ,05/06/2024
529,naze,28.3667,129.4833,70.72,93,100,7.43,JP,05/06/2024
530,daru,-9.0763,143.2092,80.01,85,100,14.45,PG,05/06/2024
531,ouadda,8.0777,22.4007,104.76,13,12,5.44,CF,05/06/2024
532,saint-joseph,-21.3667,55.6167,75.58,69,42,13.15,RE,05/06/2024
533,niscemi,37.1486,14.3913,78.67,72,0,8.05,IT,05/06/2024
534,guiuan,11.0333,125.7247,83.21,71,100,11.25,PH,05/06/2024
535,ephrata,40.1798,-76.1788,64.83,85,100,1.01,US,05/06/2024
536,sterlibashevo,53.4376,55.2578,49.17,84,88,12.97,RU,05/06/2024
537,concepcion,-36.827,-73.0498,53.4,71,75,20.71,CL,05/06/2024
538,toledo,39.8333,-4.0,71.31,48,61,12.8,ES,05/06/2024
539,albertina,-22.2008,-46.6158,78.24,46,2,6.64,BR,05/06/2024
540,santa elena de uairen,4.6167,-61.1333,69.37,94,100,1.59,VE,05/06/2024
541,fisterra,42.9049,-9.2629,58.75,75,1,10.54,ES,05/06/2024
542,hassi messaoud,31.6804,6.0729,102.06,7,0,6.91,DZ,05/06/2024
543,chirilagua,13.2203,-88.1386,86.04,60,7,2.39,SV,05/06/2024
544,la libertad,-2.2333,-80.9,80.26,78,75,8.05,EC,05/06/2024
545,tottori,35.5,134.2333,65.91,89,100,10.47,JP,05/06/2024
546,nuku'alofa,-21.1333,-175.2,77.34,94,40,14.97,TO,05/06/2024
547,nguigmi,14.2495,13.1092,102.13,12,52,13.96,NE,05/06/2024
548,korla,41.7597,86.1469,82.63,9,65,18.54,CN,05/06/2024
549,boa vista,2.8197,-60.6733,76.98,88,75,4.61,BR,05/06/2024
550,timbuktu,16.7735,-3.0074,110.5,5,51,11.18,ML,05/06/2024
551,sao vicente,-23.9631,-46.3919,91.58,47,0,6.91,BR,05/06/2024
552,suraia,45.6833,27.4,77.09,39,100,12.37,RO,05/06/2024
553,kulhudhuffushi,6.6221,73.07,85.55,76,100,13.09,MV,05/06/2024
554,changling,44.2653,124.0005,56.19,37,100,6.49,CN,05/06/2024
555,bhuban,20.8833,85.8333,82.92,60,38,5.73,IN,05/06/2024
556,leava,-14.3,-178.1667,84.63,79,15,10.65,WF,05/06/2024
557,tazovsky,67.4667,78.7,20.03,90,100,13.73,RU,05/06/2024
558,guaruja,-23.9931,-46.2564,87.89,26,0,6.91,BR,05/06/2024
559,voznesenskoye,54.89,42.7569,50.23,46,97,10.0,RU,05/06/2024
560,aflou,34.1128,2.1023,77.54,10,100,14.61,DZ,05/06/2024
561,belmonte,-15.8631,-38.8828,83.35,63,32,9.82,BR,05/06/2024
562,ayacucho,-13.1583,-74.2239,62.46,55,20,3.44,PE,05/06/2024
563,caluula,11.9661,50.7569,87.93,72,51,9.1,SO,05/06/2024
564,binhe,32.6883,112.8275,67.01,85,99,9.13,CN,05/06/2024
565,sampit,-2.5333,112.95,77.5,87,98,3.04,ID,05/06/2024
566,raichur,16.2,77.3667,103.91,13,12,6.71,IN,05/06/2024
567,yacimiento rio turbio,-51.5732,-72.3508,24.19,80,0,6.91,AR,05/06/2024
568,okahao,-17.885,15.0667,87.8,15,0,8.75,NA,05/06/2024
569,margate,51.3813,1.3862,56.1,89,99,3.0,GB,05/06/2024
570,jonquiere,48.4165,-71.2488,53.71,92,43,11.12,CA,05/06/2024
571,vyerkhnyadzvinsk,55.7815,27.9443,42.62,94,100,8.63,BY,05/06/2024
572,'ain benian,36.8028,2.9219,75.25,71,100,8.88,DZ,05/06/2024
573,port shepstone,-30.7414,30.455,77.85,69,0,11.01,ZA,05/06/2024
574,gallipoli,40.4103,26.6708,71.46,54,0,8.63,TR,05/06/2024
575,maceio,-9.6658,-35.7353,85.44,74,75,12.66,BR,05/06/2024
